Scenario,Road_ID,Road_Name,Road_Type,Status,Is_Blocked,Length
Evening_Peak,1741243717-5503248897,Lebuh Leith,Connector_Road,Congested,1,38.3
Evening_Peak,1741243717-5503248903,Jalan Sultan Ahmad Shah,Secondary_Road,Congested,1,53.1
Evening_Peak,2700953210-2700953210,Bank Negara Malaysia,Small_Alley,Clear,0,189.5
Evening_Peak,2700953210-2700953210,Bank Negara Malaysia,Small_Alley,Clear,0,189.5
Evening_Peak,2700953210-7844132138,Unnamed,Small_Alley,Congested,1,22.4
Evening_Peak,2700953213-5628111956,Wisma Great Eastern,Small_Alley,Clear,0,105.2
Evening_Peak,2700953213-5628112015,Wisma Great Eastern,Small_Alley,Clear,0,129.8
Evening_Peak,2700953213-6039866043,Unnamed,Small_Alley,Clear,0,14.8
Evening_Peak,2700953215-5628111956,Wisma Great Eastern,Small_Alley,Clear,0,27.7
Evening_Peak,2700953215-5628111956,Unnamed,Small_Alley,Clear,0,27.7
Evening_Peak,2700953215-5628111957,Unnamed,Small_Alley,Clear,0,4.6
Evening_Peak,2700953215-5628112015,Wisma Great Eastern,Small_Alley,Clear,0,29.2
Evening_Peak,2700953237-2700953238,Standard Chartered Building,Small_Alley,Congested,1,39.0
Evening_Peak,2700953237-2700953238,Balai Polis Lebuh Pantai,Small_Alley,Congested,1,39.0
Evening_Peak,2700953238-2700953237,Standard Chartered Building,Small_Alley,Clear,0,39.0
Evening_Peak,2700953238-2700953237,Balai Polis Lebuh Pantai,Small_Alley,Clear,0,39.0
Evening_Peak,2700953238-9473131266,Balai Polis Lebuh Pantai,Small_Alley,Clear,0,63.7
Evening_Peak,2700953249-2700953250,Maybank,Small_Alley,Clear,0,22.9
Evening_Peak,2700953249-2700953250,Tempat Letak Kereta Bertingkat MBPP Lebuh Union,Small_Alley,Clear,0,22.9
Evening_Peak,2700953249-2700953250,Maybank,Small_Alley,Clear,0,97.0
Evening_Peak,2700953249-5600055736,Tempat Letak Kereta Bertingkat MBPP Lebuh Union,Small_Alley,Clear,0,7.7
Evening_Peak,2700953250-2700953249,Maybank,Small_Alley,Congested,1,22.9
Evening_Peak,2700953250-2700953249,Tempat Letak Kereta Bertingkat MBPP Lebuh Union,Small_Alley,Congested,1,22.9
Evening_Peak,2700953250-2700953249,Maybank,Small_Alley,Congested,1,97.0
Evening_Peak,2700953250-5600055737,Tempat Letak Kereta Bertingkat MBPP Lebuh Union,Small_Alley,Congested,1,95.3
Evening_Peak,2700953335-5600055730,Logan Heritage,Small_Alley,Congested,1,14.4
Evening_Peak,2700953335-5600055730,Unnamed,Small_Alley,Congested,1,14.4
Evening_Peak,2700953335-5600055770,Unnamed,Small_Alley,Clear,0,15.5
Evening_Peak,2700953335-9805803991,Logan Heritage,Small_Alley,Congested,1,48.1
Evening_Peak,2700953343-5600055730,Logan Heritage,Small_Alley,Congested,1,5.6
Evening_Peak,2700953343-5600055730,Unnamed,Small_Alley,Congested,1,5.6
Evening_Peak,2700953343-9805803990,Logan Heritage,Small_Alley,Clear,0,19.8
Evening_Peak,2700953343-5600055775,Unnamed,Small_Alley,Clear,0,17.7
Evening_Peak,2700953344-2700953346,Whiteaways Building,Small_Alley,Congested,1,14.0
Evening_Peak,2700953344-2700953346,Cornfield,Small_Alley,Congested,1,14.0
Evening_Peak,2700953344-2700953346,The Whiteaways Arcade,Small_Alley,Congested,1,14.0
Evening_Peak,2700953344-2700953349,Whiteaways Building,Small_Alley,Clear,0,19.9
Evening_Peak,2700953344-2700953349,The Whiteaways Arcade,Small_Alley,Clear,0,19.9
Evening_Peak,2700953344-5614463695,Cornfield,Small_Alley,Clear,0,15.5
Evening_Peak,2700953345-9988648444,Whiteaways Building,Small_Alley,Clear,0,4.3
Evening_Peak,2700953345-9988648444,The Whiteaways Arcade,Small_Alley,Clear,0,4.3
Evening_Peak,2700953345-2700953346,Whiteaways Building,Small_Alley,Clear,0,5.6
Evening_Peak,2700953345-2700953346,The Whiteaways Arcade,Small_Alley,Clear,0,5.6
Evening_Peak,2700953346-2700953345,Whiteaways Building,Small_Alley,Congested,1,5.6
Evening_Peak,2700953346-2700953345,The Whiteaways Arcade,Small_Alley,Congested,1,5.6
Evening_Peak,2700953346-2700953344,Whiteaways Building,Small_Alley,Clear,0,14.0
Evening_Peak,2700953346-2700953344,Cornfield,Small_Alley,Clear,0,14.0
Evening_Peak,2700953346-2700953344,The Whiteaways Arcade,Small_Alley,Clear,0,14.0
Evening_Peak,2700953346-9988648462,Cornfield,Small_Alley,Congested,1,11.3
Evening_Peak,2700953347-5614652682,Unnamed,Small_Alley,Clear,0,20.5
Evening_Peak,2700953347-9988648447,Unnamed,Small_Alley,Clear,0,5.2
Evening_Peak,2700953347-9988648447,The Whiteaways Arcade,Small_Alley,Clear,0,5.2
Evening_Peak,2700953347-9988648445,Unnamed,Small_Alley,Clear,0,1.6
Evening_Peak,2700953347-9988648445,The Whiteaways Arcade,Small_Alley,Clear,0,1.6
Evening_Peak,2700953348-9988648473,Whiteaways Building,Small_Alley,Clear,0,19.2
Evening_Peak,2700953348-9988648473,The Whiteaways Arcade,Small_Alley,Clear,0,19.2
Evening_Peak,2700953348-5614463692,Whiteaways Building,Small_Alley,Clear,0,5.7
Evening_Peak,2700953348-5614463692,The Whiteaways Arcade,Small_Alley,Clear,0,5.7
Evening_Peak,2700953349-2700953344,Whiteaways Building,Small_Alley,Clear,0,19.9
Evening_Peak,2700953349-2700953344,The Whiteaways Arcade,Small_Alley,Clear,0,19.9
Evening_Peak,2700953349-5614463691,Whiteaways Building,Small_Alley,Clear,0,5.8
Evening_Peak,2700953349-5614463691,The Whiteaways Arcade,Small_Alley,Clear,0,5.8
Evening_Peak,2700953352-2700953354,Sentral Technology College Penang (STC),Small_Alley,Clear,0,32.6
Evening_Peak,2700953352-2700953354,Public Bank,Small_Alley,Clear,0,32.6
Evening_Peak,2700953352-2700953354,Sentral Technology College Penang (STC),Small_Alley,Clear,0,96.7
Evening_Peak,2700953352-2738829379,Public Bank,Small_Alley,Clear,0,8.6
Evening_Peak,2700953354-2700953352,Sentral Technology College Penang (STC),Small_Alley,Congested,1,32.6
Evening_Peak,2700953354-2700953352,Public Bank,Small_Alley,Congested,1,32.6
Evening_Peak,2700953354-2700953352,Sentral Technology College Penang (STC),Small_Alley,Congested,1,96.7
Evening_Peak,2700953354-2738829377,Public Bank,Small_Alley,Clear,0,12.9
Evening_Peak,2700953360-9072897149,Lorong Stewart,Local_Street,Clear,0,23.5
Evening_Peak,2700953360-9072897151,Lorong Muda,Small_Alley,Clear,0,50.6
Evening_Peak,2700953363-9072897146,Lorong Pasar,Local_Street,Clear,0,23.2
Evening_Peak,12258593115-12258593116,Unnamed,Small_Alley,Clear,0,44.0
Evening_Peak,12258593115-12258593116,Unnamed,Small_Alley,Clear,0,44.0
Evening_Peak,12258593115-2739041413,Unnamed,Small_Alley,Congested,1,5.1
Evening_Peak,12258593115-12766482288,Unnamed,Small_Alley,Clear,0,6.4
Evening_Peak,12258593116-2739041414,Unnamed,Small_Alley,Clear,0,5.1
Evening_Peak,12258593116-12258593115,Unnamed,Small_Alley,Congested,1,44.0
Evening_Peak,12258593116-12258593115,Unnamed,Small_Alley,Congested,1,44.0
Evening_Peak,12258593116-12766482287,Unnamed,Small_Alley,Clear,0,6.0
Evening_Peak,2741455206-5599747980,Pengkalan Weld,Main_Artery,Congested,1,16.6
Evening_Peak,2741455206-2741455266,Pengkalan Weld,Main_Artery,Congested,1,22.4
Evening_Peak,2741455206-8407993325,Unnamed,Small_Alley,Clear,0,131.3
Evening_Peak,12258593127-9141102568,Unnamed,Small_Alley,Clear,0,4.2
Evening_Peak,12258593127-9141102568,Unnamed,Small_Alley,Clear,0,4.2
Evening_Peak,12258593127-2741379439,Unnamed,Small_Alley,Congested,1,4.4
Evening_Peak,12258593127-2741379439,Unnamed,Small_Alley,Congested,1,4.4
Evening_Peak,5621762421-5621762422,Unnamed,Small_Alley,Clear,0,26.6
Evening_Peak,5621762421-5621762422,KANDY - Sri Lankan Restaurant & Bar in Penang,Small_Alley,Clear,0,26.6
Evening_Peak,5621762421-5621761120,Unnamed,Small_Alley,Clear,0,5.7
Evening_Peak,5621762421-5621762433,KANDY - Sri Lankan Restaurant & Bar in Penang,Small_Alley,Clear,0,6.4
Evening_Peak,5621762422-5621761119,Unnamed,Small_Alley,Clear,0,6.4
Evening_Peak,5621762422-5621762421,Unnamed,Small_Alley,Clear,0,26.6
Evening_Peak,5621762422-5621762421,KANDY - Sri Lankan Restaurant & Bar in Penang,Small_Alley,Clear,0,26.6
Evening_Peak,5621762422-5621762434,KANDY - Sri Lankan Restaurant & Bar in Penang,Small_Alley,Clear,0,6.1
Evening_Peak,5621762423-5621761118,Unnamed,Small_Alley,Clear,0,24.9
Evening_Peak,5621762423-5621762426,Unnamed,Small_Alley,Clear,0,6.0
Evening_Peak,5621762423-5621762426,Unnamed,Small_Alley,Clear,0,6.0
Evening_Peak,5621762423-5621762424,Unnamed,Small_Alley,Clear,0,7.0
Evening_Peak,5621762424-5621761120,Unnamed,Small_Alley,Clear,0,4.5
Evening_Peak,5621762424-5621761120,Unnamed,Small_Alley,Clear,0,4.5
Evening_Peak,5621762424-5621761119,Unnamed,Small_Alley,Clear,0,23.6
Evening_Peak,5621762424-5621762423,Unnamed,Small_Alley,Clear,0,7.0
Evening_Peak,5621762426-5621762427,Unnamed,Small_Alley,Clear,0,6.5
Evening_Peak,5621762426-5621762427,Unnamed,Small_Alley,Clear,0,6.5
Evening_Peak,5621762426-2728107219,Unnamed,Small_Alley,Congested,1,5.9
Evening_Peak,5621762426-2728107219,Unnamed,Small_Alley,Congested,1,5.9
Evening_Peak,5621762426-5621762423,Unnamed,Small_Alley,Congested,1,6.0
Evening_Peak,5621762426-5621762423,Unnamed,Small_Alley,Congested,1,6.0
Evening_Peak,5621762427-2728107221,Unnamed,Small_Alley,Congested,1,5.7
Evening_Peak,5621762427-2728107221,Unnamed,Small_Alley,Congested,1,5.7
Evening_Peak,5621762427-5621762426,Unnamed,Small_Alley,Congested,1,6.5
Evening_Peak,5621762427-5621762426,Unnamed,Small_Alley,Congested,1,6.5
Evening_Peak,5621762427-5621761117,Unnamed,Small_Alley,Clear,0,31.7
Evening_Peak,5621762427-5621761117,Unnamed,Small_Alley,Clear,0,31.7
Evening_Peak,5621762428-2739041422,Unnamed,Small_Alley,Congested,1,4.4
Evening_Peak,5621762428-2739041422,Unnamed,Small_Alley,Congested,1,4.4
Evening_Peak,5621762428-2728107221,Unnamed,Small_Alley,Clear,0,5.8
Evening_Peak,5621762428-2728107221,Unnamed,Small_Alley,Clear,0,5.8
Evening_Peak,5621762428-5621761112,Unnamed,Small_Alley,Clear,0,6.2
Evening_Peak,5621762429-7833242105,Lebuh Pantai,Connector_Road,Clear,0,42.2
Evening_Peak,5621762429-12761031536,Unnamed,Small_Alley,Clear,0,6.6
Evening_Peak,5621762430-2728107218,Unnamed,Small_Alley,Clear,0,12.1
Evening_Peak,5621762430-2739041423,Unnamed,Small_Alley,Clear,0,8.1
Evening_Peak,5621762430-11202567809,Unnamed,Small_Alley,Clear,0,1.6
Evening_Peak,5621762430-6041724516,Unnamed,Small_Alley,Clear,0,37.6
Evening_Peak,5621762431-5658305565,Lebuh Penang,Local_Street,Congested,1,28.3
Evening_Peak,5621762431-7840613591,Unnamed,Small_Alley,Clear,0,6.6
Evening_Peak,5621762433-5621762434,KANDY - Sri Lankan Restaurant & Bar in Penang,Small_Alley,Clear,0,25.4
Evening_Peak,5621762433-5621762434,Unnamed,Small_Alley,Clear,0,25.4
Evening_Peak,5621762433-5621762421,KANDY - Sri Lankan Restaurant & Bar in Penang,Small_Alley,Clear,0,6.4
Evening_Peak,5621762433-5621762435,Unnamed,Small_Alley,Clear,0,4.7
Evening_Peak,5621762434-5621762422,KANDY - Sri Lankan Restaurant & Bar in Penang,Small_Alley,Clear,0,6.1
Evening_Peak,5621762434-5621762433,KANDY - Sri Lankan Restaurant & Bar in Penang,Small_Alley,Clear,0,25.4
Evening_Peak,5621762434-5621762433,Unnamed,Small_Alley,Clear,0,25.4
Evening_Peak,5621762434-5621762436,Unnamed,Small_Alley,Clear,0,5.0
Evening_Peak,5621762435-5621762436,Unnamed,Small_Alley,Congested,1,24.1
Evening_Peak,5621762435-5621762436,Unnamed,Small_Alley,Congested,1,24.1
Evening_Peak,5621762435-5621762433,Unnamed,Small_Alley,Congested,1,4.7
Evening_Peak,5621762435-5621762437,Unnamed,Small_Alley,Clear,0,6.1
Evening_Peak,5621762436-5621762434,Unnamed,Small_Alley,Clear,0,5.0
Evening_Peak,5621762436-5621762435,Unnamed,Small_Alley,Clear,0,24.1
Evening_Peak,5621762436-5621762435,Unnamed,Small_Alley,Clear,0,24.1
Evening_Peak,5621762436-5621762438,Unnamed,Small_Alley,Clear,0,5.9
Evening_Peak,5621762437-5621762438,Unnamed,Small_Alley,Congested,1,22.4
Evening_Peak,5621762437-5621762438,Unnamed,Small_Alley,Congested,1,22.4
Evening_Peak,5621762437-5621762435,Unnamed,Small_Alley,Clear,0,6.1
Evening_Peak,5621762437-5621762439,Unnamed,Small_Alley,Clear,0,5.4
Evening_Peak,5621762438-5621762436,Unnamed,Small_Alley,Clear,0,5.9
Evening_Peak,5621762438-5621762437,Unnamed,Small_Alley,Clear,0,22.4
Evening_Peak,5621762438-5621762437,Unnamed,Small_Alley,Clear,0,22.4
Evening_Peak,5621762438-5621762440,Unnamed,Small_Alley,Clear,0,5.8
Evening_Peak,5621762439-5621762440,Unnamed,Small_Alley,Clear,0,20.4
Evening_Peak,5621762439-5621762440,Unnamed,Small_Alley,Clear,0,20.4
Evening_Peak,5621762439-5621762440,Unnamed,Small_Alley,Clear,0,31.2
Evening_Peak,5621762439-5621762437,Unnamed,Small_Alley,Congested,1,5.4
Evening_Peak,5621762440-5621762438,Unnamed,Small_Alley,Congested,1,5.8
Evening_Peak,5621762440-5621762439,Unnamed,Small_Alley,Congested,1,20.4
Evening_Peak,5621762440-5621762439,Unnamed,Small_Alley,Congested,1,20.4
Evening_Peak,5621762440-5621762439,Unnamed,Small_Alley,Congested,1,31.2
Evening_Peak,5621762468-5621762469,Unnamed,Small_Alley,Clear,0,7.8
Evening_Peak,5621762468-5621762469,Unnamed,Small_Alley,Clear,0,7.8
Evening_Peak,5621762468-5621762469,Unnamed,Small_Alley,Clear,0,36.2
Evening_Peak,5621762468-5621762473,Unnamed,Small_Alley,Clear,0,2.2
Evening_Peak,2741455266-2741455307,Pengkalan Weld,Main_Artery,Congested,1,81.3
Evening_Peak,2741455266-2741455206,Pengkalan Weld,Main_Artery,Congested,1,22.4
Evening_Peak,2741455266-2741455276,Unnamed,Small_Alley,Congested,1,139.9
Evening_Peak,5621762469-5621762468,Unnamed,Small_Alley,Clear,0,7.8
Evening_Peak,5621762469-5621762468,Unnamed,Small_Alley,Clear,0,7.8
Evening_Peak,5621762469-5621762468,Unnamed,Small_Alley,Clear,0,36.2
Evening_Peak,5621762469-12766498433,Unnamed,Small_Alley,Clear,0,2.2
Evening_Peak,5621762476-5621762473,Bangunan Su Hock,Small_Alley,Clear,0,15.9
Evening_Peak,5621762476-12766498432,Bangunan Su Hock,Small_Alley,Congested,1,11.2
Evening_Peak,5621762476-12766498432,Unnamed,Small_Alley,Congested,1,11.2
Evening_Peak,5621762476-5621762484,Unnamed,Small_Alley,Clear,0,3.7
Evening_Peak,2741455276-2741455266,Unnamed,Small_Alley,Clear,0,139.9
Evening_Peak,5621762483-5621762484,Unnamed,Small_Alley,Clear,0,34.4
Evening_Peak,5621762483-5621762484,Unnamed,Small_Alley,Clear,0,34.4
Evening_Peak,5621762483-5621762486,Unnamed,Small_Alley,Clear,0,4.3
Evening_Peak,5621762483-5621762478,Unnamed,Small_Alley,Clear,0,5.4
Evening_Peak,5621762484-5621762476,Unnamed,Small_Alley,Clear,0,3.7
Evening_Peak,5621762484-5621762483,Unnamed,Small_Alley,Clear,0,34.4
Evening_Peak,5621762484-5621762483,Unnamed,Small_Alley,Clear,0,34.4
Evening_Peak,5621762484-5621762485,Unnamed,Small_Alley,Congested,1,4.0
Evening_Peak,5621762485-5621762486,Unnamed,Small_Alley,Clear,0,35.0
Evening_Peak,5621762485-5621762486,Unnamed,Small_Alley,Clear,0,35.0
Evening_Peak,5621762485-5621762484,Unnamed,Small_Alley,Clear,0,4.0
Evening_Peak,5621762485-5621762488,Unnamed,Small_Alley,Congested,1,4.1
Evening_Peak,5621762478-5621762475,Unnamed,Small_Alley,Clear,0,19.8
Evening_Peak,5621762478-5621762475,Unnamed,Small_Alley,Clear,0,19.8
Evening_Peak,5621762478-5621762475,Unnamed,Small_Alley,Clear,0,46.5
Evening_Peak,5621762478-5621762483,Unnamed,Small_Alley,Congested,1,5.4
Evening_Peak,5621762486-5621762483,Unnamed,Small_Alley,Clear,0,4.3
Evening_Peak,5621762486-5621762485,Unnamed,Small_Alley,Clear,0,35.0
Evening_Peak,5621762486-5621762485,Unnamed,Small_Alley,Clear,0,35.0
Evening_Peak,5621762486-5621762487,Unnamed,Small_Alley,Congested,1,3.4
Evening_Peak,5621762487-5621762488,Unnamed,Small_Alley,Clear,0,36.2
Evening_Peak,5621762487-5621762488,Unnamed,Small_Alley,Clear,0,36.2
Evening_Peak,5621762487-5621762486,Unnamed,Small_Alley,Clear,0,3.4
Evening_Peak,5621762487-12766498430,Unnamed,Small_Alley,Clear,0,6.3
Evening_Peak,5621762488-5621762485,Unnamed,Small_Alley,Congested,1,4.1
Evening_Peak,5621762488-5621762487,Unnamed,Small_Alley,Clear,0,36.2
Evening_Peak,5621762488-5621762487,Unnamed,Small_Alley,Clear,0,36.2
Evening_Peak,5621762488-5621762489,Unnamed,Small_Alley,Congested,1,4.2
Evening_Peak,5621762489-12766498430,Unnamed,Small_Alley,Clear,0,34.1
Evening_Peak,5621762489-12766498430,Unnamed,Small_Alley,Clear,0,34.1
Evening_Peak,5621762489-5621762488,Unnamed,Small_Alley,Congested,1,4.2
Evening_Peak,5621762489-5621762491,Unnamed,Small_Alley,Clear,0,3.5
Evening_Peak,5621762493-2728107219,Unnamed,Small_Alley,Clear,0,2.3
Evening_Peak,5621762493-2728107218,Unnamed,Small_Alley,Congested,1,36.6
Evening_Peak,5621762493-2728107218,Unnamed,Small_Alley,Congested,1,36.6
Evening_Peak,5621762493-12766498431,Unnamed,Small_Alley,Clear,0,7.3
Evening_Peak,5621762494-7833166098,Lebuh Penang,Local_Street,Clear,0,23.5
Evening_Peak,5621762494-5621762495,Unnamed,Small_Alley,Clear,0,28.2
Evening_Peak,5621762495-5621762494,Unnamed,Small_Alley,Clear,0,28.2
Evening_Peak,5621762495-5621762497,Unnamed,Small_Alley,Clear,0,36.0
Evening_Peak,5621762495-5621762496,Unnamed,Small_Alley,Clear,0,19.5
Evening_Peak,5621762496-5621762495,Unnamed,Small_Alley,Clear,0,19.5
Evening_Peak,5621762497-5621762495,Unnamed,Small_Alley,Clear,0,36.0
Evening_Peak,5621762491-12766498431,Unnamed,Small_Alley,Congested,1,34.1
Evening_Peak,5621762491-12766498431,Unnamed,Small_Alley,Congested,1,34.1
Evening_Peak,5621762491-5621762489,Unnamed,Small_Alley,Clear,0,3.5
Evening_Peak,5621762491-2728107218,Unnamed,Small_Alley,Clear,0,3.7
Evening_Peak,2741455307-6046519893,Pengkalan Weld,Main_Artery,Congested,1,54.5
Evening_Peak,2741455307-2741455266,Pengkalan Weld,Main_Artery,Congested,1,81.3
Evening_Peak,2741455307-9898915369,Unnamed,Small_Alley,Congested,1,8.7
Evening_Peak,2741455309-2741455311,Unnamed,Small_Alley,Congested,1,118.2
Evening_Peak,2741455309-6046519790,Unnamed,Small_Alley,Clear,0,10.5
Evening_Peak,2741455309-9898915273,Unnamed,Small_Alley,Clear,0,1.4
Evening_Peak,2741455309-9898915299,Unnamed,Small_Alley,Clear,0,1.1
Evening_Peak,2741455311-2741455309,Unnamed,Small_Alley,Clear,0,118.2
Evening_Peak,9141046196-2730762263,Unnamed,Small_Alley,Clear,0,86.6
Evening_Peak,9141046196-325113647,Jalan C.Y. Choy,Connector_Road,Congested,1,35.1
Evening_Peak,7844088859-7012146303,Unnamed,Small_Alley,Clear,0,6.2
Evening_Peak,7844088859-6046134553,Jalan Macalister,Secondary_Road,Congested,1,22.4
Evening_Peak,7844088860-7012146306,Unnamed,Small_Alley,Clear,0,6.9
Evening_Peak,7844088860-7012146326,Jalan Macalister,Secondary_Road,Congested,1,16.9
Evening_Peak,7844088861-7012146308,Jalan Macalister,Secondary_Road,Congested,1,35.2
Evening_Peak,11673937289-11673937291,Unnamed,Small_Alley,Congested,1,117.7
Evening_Peak,616123620-6039812959,Jalan Sultan Ahmad Shah,Secondary_Road,Congested,1,68.1
Evening_Peak,7830720076-7105028705,Unnamed,Small_Alley,Congested,1,36.1
Evening_Peak,7830720076-7105028705,Unnamed,Small_Alley,Congested,1,64.5
Evening_Peak,12766498430-5621762489,Unnamed,Small_Alley,Congested,1,34.1
Evening_Peak,12766498430-5621762489,Unnamed,Small_Alley,Congested,1,34.1
Evening_Peak,12766498430-12766498431,Unnamed,Small_Alley,Clear,0,3.7
Evening_Peak,12766498430-5621762487,Unnamed,Small_Alley,Clear,0,6.3
Evening_Peak,12766498431-12766498430,Unnamed,Small_Alley,Congested,1,3.7
Evening_Peak,12766498431-5621762491,Unnamed,Small_Alley,Clear,0,34.1
Evening_Peak,12766498431-5621762491,Unnamed,Small_Alley,Clear,0,34.1
Evening_Peak,12766498431-5621762493,Unnamed,Small_Alley,Clear,0,7.3
Evening_Peak,12766498432-5621762476,Bangunan Su Hock,Small_Alley,Congested,1,11.2
Evening_Peak,12766498432-5621762476,Unnamed,Small_Alley,Congested,1,11.2
Evening_Peak,12766498432-5621762475,Unnamed,Small_Alley,Clear,0,1.7
Evening_Peak,12766498432-12766498433,Bangunan Su Hock,Small_Alley,Clear,0,18.8
Evening_Peak,12766498433-5621762473,Unnamed,Small_Alley,Clear,0,7.9
Evening_Peak,12766498433-5621762473,Bangunan Su Hock,Small_Alley,Clear,0,7.9
Evening_Peak,12766498433-5621762469,Unnamed,Small_Alley,Clear,0,2.2
Evening_Peak,12766498433-12766498432,Bangunan Su Hock,Small_Alley,Clear,0,18.8
Evening_Peak,5660299094-2705251065,Unnamed,Small_Alley,Clear,0,8.6
Evening_Peak,5660299094-2705251065,Unnamed,Small_Alley,Clear,0,8.6
Evening_Peak,5660299094-2705251066,Unnamed,Small_Alley,Clear,0,16.1
Evening_Peak,5660299094-5660299095,Unnamed,Small_Alley,Clear,0,47.0
Evening_Peak,5660299095-2705251065,Unnamed,Small_Alley,Clear,0,38.7
Evening_Peak,5660299095-5660299097,Unnamed,Small_Alley,Clear,0,1.6
Evening_Peak,5660299095-5660299094,Unnamed,Small_Alley,Congested,1,47.0
Evening_Peak,5660299097-5660299100,Unnamed,Small_Alley,Clear,0,24.3
Evening_Peak,5660299097-5660299100,Unnamed,Small_Alley,Clear,0,24.3
Evening_Peak,5660299097-5660299100,Unnamed,Small_Alley,Clear,0,35.1
Evening_Peak,5660299097-5660299095,Unnamed,Small_Alley,Clear,0,1.6
Evening_Peak,5660299100-5660299097,Unnamed,Small_Alley,Clear,0,24.3
Evening_Peak,5660299100-5660299097,Unnamed,Small_Alley,Clear,0,24.3
Evening_Peak,5660299100-5660299097,Unnamed,Small_Alley,Clear,0,35.1
Evening_Peak,5660299100-5660299105,Unnamed,Small_Alley,Congested,1,46.4
Evening_Peak,5660299104-5660299105,Unnamed,Small_Alley,Clear,0,40.7
Evening_Peak,5660299104-5660299107,Unnamed,Small_Alley,Clear,0,6.0
Evening_Peak,5660299104-2705251066,Unnamed,Small_Alley,Congested,1,20.9
Evening_Peak,5660299105-5660299104,Unnamed,Small_Alley,Clear,0,40.7
Evening_Peak,5660299105-5660299106,Unnamed,Small_Alley,Clear,0,4.8
Evening_Peak,5660299105-5660299100,Unnamed,Small_Alley,Clear,0,46.4
Evening_Peak,5660299106-5660299105,Unnamed,Small_Alley,Clear,0,4.8
Evening_Peak,5660299106-5660299107,Gat Lebuh Chulia,Secondary_Road,Congested,1,40.9
Evening_Peak,5660299106-12289906509,Gat Lebuh Chulia,Secondary_Road,Congested,1,13.2
Evening_Peak,5660299107-5660299104,Unnamed,Small_Alley,Congested,1,6.0
Evening_Peak,5660299107-5660299106,Gat Lebuh Chulia,Secondary_Road,Clear,0,40.9
Evening_Peak,5660299107-6992948223,Gat Lebuh Chulia,Secondary_Road,Congested,1,49.3
Evening_Peak,5660299110-5660299113,Unnamed,Small_Alley,Clear,0,7.0
Evening_Peak,5660299110-5660299111,Unnamed,Small_Alley,Clear,0,48.0
Evening_Peak,5660299110-6992945739,Unnamed,Small_Alley,Clear,0,74.9
Evening_Peak,5660299111-5550077811,Lebuh Victoria,Connector_Road,Clear,0,34.7
Evening_Peak,5660299111-5660299110,Unnamed,Small_Alley,Clear,0,48.0
Evening_Peak,5660299113-5660299110,Unnamed,Small_Alley,Clear,0,7.0
Evening_Peak,5660299114-5660299118,Unnamed,Small_Alley,Clear,0,41.3
Evening_Peak,5660299114-5660299118,Unnamed,Small_Alley,Clear,0,41.3
Evening_Peak,5660299114-5660299118,Unnamed,Small_Alley,Clear,0,54.0
Evening_Peak,5660299114-5660326621,Unnamed,Small_Alley,Clear,0,9.1
Evening_Peak,5660299118-5660299114,Unnamed,Small_Alley,Clear,0,41.3
Evening_Peak,5660299118-5660299114,Unnamed,Small_Alley,Clear,0,41.3
Evening_Peak,5660299118-5660299114,Unnamed,Small_Alley,Clear,0,54.0
Evening_Peak,5660299118-5660299120,Unnamed,Small_Alley,Clear,0,7.0
Evening_Peak,5660299120-5660326621,Unnamed,Small_Alley,Clear,0,45.3
Evening_Peak,5660299120-5660326621,Unnamed,Small_Alley,Clear,0,45.3
Evening_Peak,5660299120-5660299118,Unnamed,Small_Alley,Clear,0,7.0
Evening_Peak,5660299120-5660326623,Unnamed,Small_Alley,Congested,1,60.0
Evening_Peak,3678228381-9037188906,Jalan Tye Kee Yoon,Local_Street,Clear,0,2.4
Evening_Peak,3678228381-9498928699,Unnamed,Small_Alley,Congested,1,51.0
Evening_Peak,3678228381-7762675727,Jalan Tye Kee Yoon,Local_Street,Congested,1,4.9
Evening_Peak,3678228381-9037212736,Unnamed,Small_Alley,Clear,0,35.9
Evening_Peak,6971674564-11109005364,Unnamed,Small_Alley,Clear,0,7.4
Evening_Peak,6971674564-11109005363,Unnamed,Small_Alley,Clear,0,1.2
Evening_Peak,6971674564-9119631450,Unnamed,Small_Alley,Congested,1,1.7
Evening_Peak,348082377-6048995122,Lebuh Katz,Small_Alley,Clear,0,46.6
Evening_Peak,10754806290-9887881699,Unnamed,Small_Alley,Clear,0,3.1
Evening_Peak,10754806290-5660326940,Unnamed,Small_Alley,Clear,0,1.5
Evening_Peak,10754806290-10754806294,Unnamed,Small_Alley,Congested,1,35.2
Evening_Peak,10754806290-10754806291,Unnamed,Small_Alley,Clear,0,11.3
Evening_Peak,10754806291-5660326939,Unnamed,Small_Alley,Congested,1,1.6
Evening_Peak,10754806291-10754806290,Unnamed,Small_Alley,Clear,0,11.3
Evening_Peak,10754806291-10754806295,Unnamed,Small_Alley,Clear,0,9.2
Evening_Peak,10754806291-9887881699,Unnamed,Small_Alley,Clear,0,14.0
Evening_Peak,10754806294-10754806290,Unnamed,Small_Alley,Clear,0,35.2
Evening_Peak,10754806295-5759778315,Lebuh Pantai,Connector_Road,Congested,1,14.4
Evening_Peak,10754806295-10754806291,Unnamed,Small_Alley,Clear,0,9.2
Evening_Peak,10754806296-12254896708,Unnamed,Small_Alley,Clear,0,27.5
Evening_Peak,10754806296-7827735544,Unnamed,Small_Alley,Clear,0,84.1
