Time_Period,Road_Type,Max_Speed,Lanes,Road_Length,Angle_Deviation,One_Way,Is_Obstacle,Travel_Time_Base,Node_Degree,Should_Take
Evening_Peak,footway,40,1,45.20666881,0.29,0,0,3.25,3,YES
Evening_Peak,residential,30,1,81.09689307,87.02,1,0,5.84,1,YES
Evening_Peak,cycleway,40,1,45.6638965,66.23,0,0,4.11,4,YES
Evening_Peak,unclassified,40,1,5.686016368,159.89,0,0,0.51,2,YES
Evening_Peak,service,40,1,98.44193519,44.68,0,0,17.72,3,YES
Evening_Peak,construction,40,1,14.13300353,3.5,1,0,1.27,1,YES
Evening_Peak,footway,40,1,60.50556494,93.01,0,0,4.36,2,YES
Evening_Peak,service,40,1,98.03642526,106.4,0,0,17.65,2,YES
Evening_Peak,residential,30,1,6.318890827,60.4,1,0,0.45,2,YES
Evening_Peak,cycleway,40,1,38.33358299,159.24,0,0,3.45,3,YES
Evening_Peak,unclassified,40,1,3.091762161,19.6,0,0,0.28,2,YES
Evening_Peak,unclassified,40,1,124.1337112,62.2,0,0,11.17,4,YES
Evening_Peak,footway,40,1,12.42230995,3.19,0,0,0.89,3,YES
Evening_Peak,footway,40,1,4.249282989,10.16,0,0,0.31,3,YES
Evening_Peak,cycleway,40,1,91.68288655,11.33,0,0,8.25,4,YES
Evening_Peak,tertiary,50,2,6.487172462,0,0,0,0.58,2,YES
Evening_Peak,footway,40,1,10.95741981,47.28,0,0,0.79,3,YES
Evening_Peak,footway,40,1,49.04031267,64.45,0,0,3.53,4,YES
Evening_Peak,tertiary,50,2,113.2803431,35.79,0,0,10.2,3,YES
Evening_Peak,service,40,1,31.87475609,28.04,0,0,5.74,3,YES
Evening_Peak,residential,30,1,4.550686367,11.54,1,0,0.33,2,YES
Evening_Peak,residential,30,1,11.37347143,9.82,1,0,0.82,2,YES
Evening_Peak,path,40,1,41.28389735,82.87,0,0,3.72,3,YES
Evening_Peak,footway,40,1,9.332081799,81.04,0,0,0.67,4,YES
Evening_Peak,footway,40,1,56.81565869,71.56,0,0,4.09,3,YES
Evening_Peak,residential,30,1,60.00036774,63.11,0,0,4.32,3,YES
Evening_Peak,footway,40,1,38.06953835,24.96,0,0,2.74,3,YES
Evening_Peak,footway,40,1,85.35984369,54.52,0,0,6.15,3,YES
Evening_Peak,footway,40,1,48.62528806,12.1,0,0,3.5,3,YES
Evening_Peak,unclassified,40,2,20.39141781,30.23,0,0,1.84,3,YES
Evening_Peak,footway,40,1,32.03994669,0,0,0,2.31,3,YES
Evening_Peak,footway,40,1,52.16874801,23.95,0,0,3.76,2,YES
Evening_Peak,residential,30,1,103.7269469,70.18,1,0,7.47,2,YES
Evening_Peak,secondary,60,3,16.77180905,105.16,0,0,2.01,4,YES
Evening_Peak,residential,30,1,16.65200653,108.55,1,0,1.2,3,YES
Evening_Peak,footway,40,1,6.446909204,24.87,0,0,0.46,3,YES
Evening_Peak,service,40,1,38.34079193,21.86,1,0,6.9,2,YES
Evening_Peak,footway,40,1,13.07445912,143.29,0,0,0.94,3,YES
Evening_Peak,unclassified,40,1,1.660321183,79.88,0,0,0.15,3,YES
Evening_Peak,footway,40,1,61.95871126,22.15,0,0,4.46,3,YES
Evening_Peak,footway,40,1,43.87123592,69.42,0,0,3.16,3,YES
Evening_Peak,footway,40,1,9.316474355,62.12,0,0,0.67,3,YES
Evening_Peak,service,40,1,3.608207476,154.51,0,0,0.65,4,YES
Evening_Peak,footway,40,1,62.71245816,4.87,0,0,4.52,3,YES
Evening_Peak,footway,40,1,25.39678197,103.87,0,0,1.83,3,YES
Evening_Peak,footway,40,1,2.279254974,96.59,0,0,0.16,3,YES
Evening_Peak,footway,40,1,7.530593808,9.93,0,0,0.54,3,YES
Evening_Peak,residential,30,1,18.23731523,110.21,1,0,1.31,2,YES
Evening_Peak,footway,40,1,49.89413563,23.21,0,0,3.59,4,YES
Evening_Peak,cycleway,40,1,21.59414749,34.12,0,0,1.94,4,YES
Evening_Peak,footway,40,1,12.79955201,64.81,0,0,0.92,2,YES
Evening_Peak,cycleway,40,1,66.13678131,19.74,0,0,5.95,3,YES
Evening_Peak,secondary,60,3,13.0840135,104.34,0,0,1.57,4,YES
Evening_Peak,service,40,1,44.15785702,22.67,0,0,7.95,3,YES
Evening_Peak,tertiary,50,2,68.78567162,4.09,1,1,6.19,2,YES
Evening_Peak,footway,40,1,15.49675149,22.12,0,0,1.12,3,YES
Evening_Peak,footway,40,1,3.940077728,161.77,0,0,0.28,4,YES
Evening_Peak,footway,40,1,25.05091031,85.91,0,0,1.8,3,YES
Evening_Peak,residential,30,1,43.14732662,157.17,1,0,3.11,3,NO
Evening_Peak,footway,40,1,19.73805767,24.58,0,0,1.42,3,NO
Evening_Peak,residential,30,1,8.916584094,96.94,1,0,0.64,2,YES
Evening_Peak,footway,40,1,32.37337823,18.73,0,0,2.33,3,YES
Evening_Peak,service,40,1,5.901858459,0,0,0,1.06,4,YES
Evening_Peak,footway,40,1,11.47987732,20.61,0,0,0.83,3,YES
Evening_Peak,footway,40,1,8.204685862,28.56,0,0,0.59,3,YES
Evening_Peak,residential,30,1,71.71603549,60.6,0,0,5.16,2,YES
Evening_Peak,footway,40,1,116.4931299,29.06,0,0,8.39,3,YES
Evening_Peak,footway,40,1,69.59947668,5.8,0,0,5.01,3,YES
Evening_Peak,service,40,1,60.29012782,37.08,0,0,10.85,3,YES
Evening_Peak,residential,30,1,65.03080247,23.47,1,0,4.68,2,YES
Evening_Peak,residential,30,1,14.38538226,61.51,1,0,1.04,3,YES
Evening_Peak,footway,40,1,54.02287207,46.4,0,0,3.89,3,YES
Evening_Peak,footway,40,1,13.27754689,17.79,0,0,0.96,3,YES
Evening_Peak,footway,40,1,37.36254352,60.53,0,0,2.69,4,YES
Evening_Peak,service,40,1,3.273193653,0.03,0,0,0.59,4,YES
Evening_Peak,service,40,1,40.80714067,34.29,0,0,7.35,3,YES
Evening_Peak,service,40,1,8.946782439,24.56,0,0,1.61,2,YES
Evening_Peak,residential,30,1,50.94896563,55.93,1,0,3.67,3,YES
Evening_Peak,service,40,1,9.374697785,28.99,0,0,1.69,3,YES
Evening_Peak,footway,40,1,7.789371503,26.19,0,0,0.56,4,YES
Evening_Peak,unclassified,40,1,70.42573779,44.25,1,0,6.34,1,YES
Evening_Peak,service,40,1,47.1721338,110.57,0,0,8.49,3,YES
Evening_Peak,footway,40,1,77.78048588,20.78,0,0,5.6,3,YES
Evening_Peak,residential,30,1,5.353054633,15.32,1,0,0.39,2,YES
Evening_Peak,unclassified,40,1,41.39083738,61.84,1,0,3.73,2,YES
Evening_Peak,unclassified,40,1,44.41919665,64.58,1,0,4,2,YES
Evening_Peak,service,40,1,8.005910373,67.71,1,0,1.44,2,YES
Evening_Peak,service,40,1,1.878913208,39.92,0,0,0.34,3,YES
Evening_Peak,footway,40,1,7.61261491,18.38,0,0,0.55,3,YES
Evening_Peak,residential,30,1,19.12962774,120.8,1,0,1.38,2,YES
Evening_Peak,service,40,1,9.574229645,11.56,1,0,1.72,2,YES
Evening_Peak,service,40,1,6.984662727,7.67,1,0,1.26,3,YES
Evening_Peak,residential,30,1,202.933492,72.28,0,0,14.61,3,YES
Evening_Peak,residential,30,1,4.543270771,107.66,0,0,0.33,3,YES
Evening_Peak,footway,40,1,28.94704447,17.16,0,0,2.08,3,YES
Evening_Peak,secondary,60,2,46.18512265,68.3,1,0,5.54,1,YES
Evening_Peak,residential,30,1,1.854231309,67.51,0,0,0.13,3,YES
Evening_Peak,tertiary,50,2,23.47646666,114.71,1,0,2.11,2,YES
Evening_Peak,service,40,1,104.3096286,3.75,0,0,18.78,2,YES
Evening_Peak,footway,40,1,22.32757954,17.85,0,0,1.61,3,YES
Evening_Peak,footway,40,1,25.39678197,63.02,0,0,1.83,3,YES
Evening_Peak,service,40,1,14.72208991,138.61,0,0,2.65,2,YES
Evening_Peak,unclassified,40,1,37.42040713,41.03,1,0,3.37,2,YES
Evening_Peak,footway,40,1,15.1005232,15.71,0,0,1.09,3,YES
Evening_Peak,residential,30,1,6.18916734,110.21,0,0,0.45,2,YES
Evening_Peak,residential,30,1,12.13835613,115.06,1,0,0.87,2,YES
Evening_Peak,residential,30,1,11.89201505,116.39,1,0,0.86,2,YES
Evening_Peak,residential,30,1,26.81174153,109.27,0,0,1.93,3,YES
Evening_Peak,secondary,60,1,31.76831461,107.07,1,0,3.81,2,YES
Evening_Peak,service,40,1,90.39515833,27.62,0,0,16.27,3,YES
Evening_Peak,secondary,60,3,15.86423824,155.46,1,0,1.9,2,YES
Evening_Peak,footway,40,1,17.39300498,22.38,0,0,1.25,2,YES
Evening_Peak,tertiary,50,2,68.71833492,104.34,1,0,6.18,3,YES
Evening_Peak,service,40,1,21.40636986,31.48,0,0,3.85,3,YES
Evening_Peak,service,40,1,112.1602122,16.04,0,0,20.19,2,YES
Evening_Peak,footway,40,1,15.29915975,25.11,0,0,1.1,3,YES
Evening_Peak,footway,40,1,9.373336737,29.32,0,0,0.67,3,YES
Evening_Peak,tertiary,50,2,26.87679895,46.39,1,0,2.42,1,YES
Evening_Peak,footway,40,1,22.00594238,47.39,0,0,1.58,3,YES
Evening_Peak,residential,30,1,32.59228965,112.92,0,0,2.35,3,YES
Evening_Peak,service,40,1,11.24073012,23.72,0,0,2.02,3,YES
Evening_Peak,service,40,1,44.33270185,17.55,0,0,7.98,3,YES
Evening_Peak,residential,30,1,65.59582312,98.89,0,0,4.72,3,YES
Evening_Peak,unclassified,40,1,9.450386442,44.43,1,0,0.85,2,YES
Evening_Peak,service,40,1,6.245955271,130.96,0,0,1.12,3,NO
Evening_Peak,footway,40,1,5.695400402,133.77,0,0,0.41,3,NO
Evening_Peak,footway,40,1,8.204685862,14.03,0,0,0.59,3,YES
Evening_Peak,residential,30,1,7.605103149,113.53,1,0,0.55,2,YES
Evening_Peak,footway,40,1,116.4931299,24.12,0,0,8.39,3,YES
Evening_Peak,footway,40,1,69.59947668,39.81,0,0,5.01,3,YES
Evening_Peak,footway,40,1,23.67049623,83.71,0,0,1.7,4,YES
Evening_Peak,footway,40,1,54.02287207,32.93,0,0,3.89,3,YES
Evening_Peak,footway,40,1,37.36254352,38.81,0,0,2.69,4,YES
Evening_Peak,footway,40,1,42.00456838,10.31,0,0,3.02,4,YES
Evening_Peak,service,40,1,31.15156354,102,0,0,5.61,3,YES
Evening_Peak,footway,40,1,7.789371503,21.54,0,0,0.56,4,YES
Evening_Peak,residential,30,1,41.6752185,115.05,1,0,3,2,YES
Evening_Peak,service,40,1,32.05543275,94.47,0,0,5.77,2,YES
Evening_Peak,service,40,1,47.1721338,108.25,0,0,8.49,3,YES
Evening_Peak,unclassified,40,1,5.745981526,42.86,0,0,0.52,3,YES
Evening_Peak,footway,40,1,38.23793788,4.21,0,0,2.75,3,YES
Evening_Peak,unclassified,40,2,10.31005477,0,1,0,0.93,3,YES
Evening_Peak,residential,30,1,19.12962774,118.85,1,0,1.38,2,YES
Evening_Peak,footway,40,1,20.41892223,15.9,0,0,1.47,3,YES
Evening_Peak,footway,40,1,28.94704447,67.35,0,0,2.08,3,YES
Evening_Peak,residential,30,1,100.335506,95.08,1,0,7.22,3,YES
Evening_Peak,footway,40,1,25.39678197,33.62,0,0,1.83,3,YES
Evening_Peak,service,40,1,14.72208991,141.64,0,0,2.65,2,YES
Evening_Peak,footway,40,1,7.607569018,98.12,0,0,0.55,3,YES
Evening_Peak,residential,30,1,11.89201505,115.23,1,0,0.86,2,YES
Evening_Peak,footway,40,1,4.843386778,8.92,0,0,0.35,4,YES
Evening_Peak,residential,30,1,65.55233923,77.68,1,0,4.72,1,YES
Evening_Peak,footway,40,1,22.00594238,11.84,0,0,1.58,3,YES
Evening_Peak,footway,40,1,7.898242892,9.38,0,0,0.57,3,YES
Evening_Peak,residential,30,1,12.13835613,114.75,1,0,0.87,2,YES
Evening_Peak,residential,30,1,26.27112149,17.98,1,0,1.89,2,YES
Evening_Peak,unclassified,40,1,14.93314679,19.11,0,0,1.34,3,NO
Evening_Peak,unclassified,40,1,5.779221666,124.31,0,0,0.52,3,NO
Evening_Peak,residential,30,1,16.16197813,28.94,0,0,1.16,3,YES
Evening_Peak,unclassified,40,2,4.955600562,26.49,0,0,0.45,3,YES
Evening_Peak,footway,40,1,9.386936053,22.16,0,0,0.68,3,YES
Evening_Peak,tertiary,50,2,18.5117234,115.71,1,0,1.67,3,YES
Evening_Peak,footway,40,1,40.88545168,19.48,0,0,2.94,3,YES
Evening_Peak,footway,40,1,11.42074113,71.08,0,0,0.82,4,YES
Evening_Peak,unclassified,40,1,67.7318696,65.38,0,0,6.1,3,YES
Evening_Peak,footway,40,1,54.78529936,79.13,0,0,3.94,3,YES
Evening_Peak,residential,30,1,8.353306669,30.9,0,0,0.6,4,YES
Evening_Peak,footway,40,1,9.208144954,7.91,0,0,0.66,3,YES
Evening_Peak,footway,40,1,41.32492521,78.58,0,0,2.98,4,YES
Evening_Peak,footway,40,1,51.13284538,70.74,0,0,3.68,4,YES
Evening_Peak,unclassified,40,2,55.9855479,1,0,0,5.04,4,YES
Evening_Peak,footway,40,1,101.2064456,28,0,0,7.29,3,YES
Evening_Peak,footway,40,1,73.43358141,117.79,0,0,5.29,4,YES
Evening_Peak,residential,30,1,35.25621441,62.83,1,0,2.54,3,YES
Evening_Peak,service,40,1,5.346183688,57.01,0,0,0.96,2,YES
Evening_Peak,footway,40,1,43.87123592,21.46,0,0,3.16,3,YES
Evening_Peak,footway,40,1,8.910602272,27.01,0,0,0.64,3,YES
Evening_Peak,secondary,60,2,5.738423609,68.42,1,0,0.69,2,YES
Evening_Peak,footway,40,1,25.53470218,149.65,0,0,1.84,4,YES
Evening_Peak,unclassified,40,2,24.79477418,0,0,0,2.23,3,YES
Evening_Peak,residential,30,1,14.73716445,26.32,0,0,1.06,3,YES
Evening_Peak,footway,40,1,35.89023192,60.66,0,0,2.58,4,YES
Evening_Peak,footway,40,1,9.905360931,106.61,0,0,0.71,3,YES
Evening_Peak,footway,40,1,3.017271824,20.46,0,0,0.22,4,YES
Evening_Peak,residential,30,1,3.438732272,62.33,1,0,0.25,2,YES
Evening_Peak,residential,30,1,12.61001475,25.89,0,0,0.91,3,YES
Evening_Peak,unclassified,40,2,152.7842976,27.19,0,0,13.75,4,YES
Evening_Peak,footway,40,1,24.67028003,19.26,0,0,1.78,3,YES
Evening_Peak,footway,40,1,68.023605,72.74,0,0,4.9,4,YES
Evening_Peak,footway,40,1,41.3613613,20.05,0,0,2.98,2,YES
Evening_Peak,footway,40,1,24.52553582,18.07,0,0,1.77,3,YES
Evening_Peak,footway,40,1,33.79065484,76.57,0,0,2.43,4,YES
Evening_Peak,residential,30,1,4.583997833,68.59,1,0,0.33,3,YES
Evening_Peak,footway,40,1,49.04031267,17.18,0,0,3.53,4,YES
Evening_Peak,footway,40,1,84.63496423,18.55,0,0,6.09,3,YES
Evening_Peak,residential,30,1,66.74005338,22.41,0,0,4.81,3,YES
Evening_Peak,primary,70,5,15.70430603,149.46,1,0,1.41,2,YES
Evening_Peak,footway,40,1,30.99002668,17.06,0,0,2.23,3,YES
Evening_Peak,residential,30,1,29.88494372,28.53,0,0,2.15,3,YES
Evening_Peak,footway,40,1,31.43408067,48.76,0,0,2.26,3,YES
Evening_Peak,footway,40,1,21.69249228,68.19,0,0,1.56,4,YES
Evening_Peak,footway,40,1,20.82622106,19.74,0,0,1.5,3,YES
Evening_Peak,footway,40,1,33.95715439,81.69,0,0,2.44,3,YES
Evening_Peak,footway,40,1,26.31977435,62.94,0,0,1.9,3,YES
Evening_Peak,footway,40,1,50.40872214,70.45,0,0,3.63,4,YES
Evening_Peak,residential,30,1,25.09846677,32.11,0,0,1.81,3,YES
Evening_Peak,residential,30,1,4.989105054,27.42,0,0,0.36,2,YES
Evening_Peak,footway,40,1,93.60679133,23.23,0,0,6.74,4,YES
Evening_Peak,footway,40,1,10.84968639,27.81,0,0,0.78,3,YES
Evening_Peak,footway,40,1,11.71929239,149.14,0,0,0.84,3,YES
Evening_Peak,service,40,1,51.37793587,28.76,0,0,9.25,3,NO
Evening_Peak,unclassified,40,1,6.877255517,115.28,0,0,0.62,3,NO
Evening_Peak,primary,70,4,18.45654777,133.76,1,0,1.66,1,YES
Evening_Peak,unclassified,40,1,9.941215288,175.12,0,0,0.89,3,YES
Evening_Peak,footway,40,1,16.19229004,45.17,0,0,1.17,3,YES
Evening_Peak,footway,40,1,28.76802816,46.49,0,0,2.07,3,YES
Evening_Peak,secondary,60,1,16.45188262,118.81,1,0,1.97,2,YES
Evening_Peak,unclassified,40,1,1.662936028,28.94,0,0,0.15,3,YES
Evening_Peak,cycleway,40,1,38.33358299,1.44,0,0,3.45,3,YES
Evening_Peak,footway,40,1,34.60493124,42.42,0,0,2.49,4,YES
Evening_Peak,footway,40,1,8.020035334,29.14,0,0,0.58,3,YES
Evening_Peak,cycleway,40,1,17.01558406,56.1,0,0,1.53,3,YES
Evening_Peak,unclassified,40,1,25.74433027,41.95,0,0,2.32,3,YES
Evening_Peak,unclassified,40,1,6.555545892,128.6,0,1,0.59,3,YES
Evening_Peak,footway,40,1,25.619161,54.13,0,0,1.84,4,YES
Evening_Peak,tertiary,50,2,18.5117234,15.15,1,0,1.67,3,YES
Evening_Peak,unclassified,40,1,67.7318696,147.65,0,0,6.1,3,YES
Evening_Peak,unclassified,40,1,3.889837063,34.39,0,0,0.35,3,YES
Evening_Peak,unclassified,40,1,3.433458814,132.02,0,0,0.31,3,YES
Evening_Peak,footway,40,1,54.78529936,59.03,0,0,3.94,3,YES
Evening_Peak,primary,70,4,32.39976198,132.58,1,0,2.92,2,YES
Evening_Peak,footway,40,1,41.32492521,93.05,0,0,2.98,4,YES
Evening_Peak,residential,30,1,12.88229621,10.77,1,0,0.93,2,YES
Evening_Peak,service,40,1,8.972817486,38.78,0,0,1.62,4,YES
Evening_Peak,residential,30,1,25.88622625,11.08,1,0,1.86,2,YES
Evening_Peak,footway,40,1,51.13284538,128.08,0,0,3.68,4,YES
Evening_Peak,footway,40,1,43.18816962,44.67,0,0,3.11,4,YES
Evening_Peak,unclassified,40,1,59.56951118,62.51,0,0,5.36,3,YES
Evening_Peak,footway,40,1,73.43358141,19.43,0,0,5.29,4,YES
Evening_Peak,service,40,1,4.841019105,7.85,0,0,0.87,4,YES
Evening_Peak,service,40,1,5.346183688,43.2,0,0,0.96,2,YES
Evening_Peak,footway,40,1,91.75782889,14.77,0,0,6.61,3,YES
Evening_Peak,unclassified,40,1,16.17118607,116.85,0,0,1.46,3,YES
Evening_Peak,footway,40,1,3.199112804,8.24,0,0,0.23,3,YES
Evening_Peak,footway,40,1,25.53470218,49.35,0,0,1.84,4,YES
Evening_Peak,secondary,60,2,5.738423609,143.33,1,0,0.69,2,YES
Evening_Peak,footway,40,1,4.117858269,8.24,0,0,0.3,3,YES
Evening_Peak,footway,40,1,9.316474355,11.68,0,0,0.67,4,YES
Evening_Peak,unclassified,40,1,16.3743257,29.77,0,0,1.47,3,YES
Evening_Peak,cycleway,40,1,5.97940765,11.23,0,0,0.54,3,YES
Evening_Peak,footway,40,1,11.71929239,48.05,0,0,0.84,3,YES
Evening_Peak,residential,30,1,12.61238319,96.9,1,0,0.91,3,YES
Evening_Peak,unclassified,40,1,25.95409021,0,0,0,2.34,3,YES
Evening_Peak,footway,40,1,35.89023192,127.54,0,0,2.58,4,YES
Evening_Peak,unclassified,40,1,8.457467585,175.39,0,0,0.76,3,YES
Evening_Peak,service,40,1,1.360533011,20.23,0,0,0.24,4,YES
Evening_Peak,footway,40,1,7.452965219,41.73,0,0,0.54,3,YES
Evening_Peak,footway,40,1,68.023605,38.86,0,0,4.9,4,YES
Evening_Peak,residential,30,1,3.959961488,12.24,1,0,0.29,1,YES
Evening_Peak,unclassified,40,1,4.46985499,52.67,0,0,0.4,3,YES
Evening_Peak,service,40,1,2.173341211,7.59,0,0,0.39,3,YES
Evening_Peak,unclassified,40,1,10.18643103,25.06,0,0,0.92,4,YES
Evening_Peak,unclassified,40,1,64.89632879,178,0,0,5.84,3,YES
Evening_Peak,unclassified,40,1,12.9777122,51.51,0,0,1.17,3,YES
Evening_Peak,footway,40,1,33.79065484,51.37,0,0,2.43,4,YES
Evening_Peak,footway,40,1,8.406461782,82.04,0,0,0.61,3,YES
Evening_Peak,primary,70,3,25.38731191,125.96,1,1,2.28,2,YES
Evening_Peak,primary,70,5,15.70430603,48.23,1,0,1.41,2,YES
Evening_Peak,unclassified,40,1,8.456200898,37.35,0,0,0.76,3,YES
Evening_Peak,cycleway,40,1,26.46979844,14.82,0,0,2.38,3,YES
Evening_Peak,unclassified,40,1,38.46336934,36.98,0,0,3.46,3,YES
Evening_Peak,residential,30,1,33.0593632,6.78,1,0,2.38,2,YES
Evening_Peak,footway,40,1,21.69249228,30.54,0,0,1.56,4,YES
Evening_Peak,residential,30,1,30.10584017,9.92,1,0,2.17,2,YES
Evening_Peak,footway,40,1,12.96842616,61.64,0,0,0.93,3,YES
Evening_Peak,unclassified,40,1,4.128127209,50.39,0,0,0.37,3,YES
Evening_Peak,footway,40,1,33.95715439,76.19,0,0,2.44,3,YES
Evening_Peak,footway,40,1,185.964702,65.91,0,0,13.39,4,YES
Evening_Peak,footway,40,1,50.40872214,31.82,0,0,3.63,4,YES
Evening_Peak,footway,40,1,9.743034866,46.06,0,0,0.7,3,YES
Evening_Peak,cycleway,40,1,32.95473644,10.35,0,0,2.97,3,YES
Evening_Peak,unclassified,40,1,5.47239361,79.96,0,0,0.49,4,YES
Evening_Peak,unclassified,40,1,114.7143363,105.67,0,0,10.32,3,YES
Evening_Peak,unclassified,40,1,27.68885333,115.38,0,0,2.49,3,NO
Evening_Peak,secondary,60,3,84.43836901,122.91,1,1,10.13,2,NO
Evening_Peak,residential,30,1,8.916584094,140.88,1,0,0.64,2,YES
Evening_Peak,service,40,1,41.76789495,137.76,0,0,7.52,3,YES
Evening_Peak,residential,30,2,30.24148774,71.33,0,0,2.18,3,YES
Evening_Peak,residential,30,2,11.12137936,93.23,0,0,0.8,4,YES
Evening_Peak,service,40,1,66.74928574,52.59,0,0,12.01,3,YES
Evening_Peak,residential,30,1,6.139277777,57.7,1,0,0.44,2,YES
Evening_Peak,footway,40,1,29.08526572,53.78,0,0,2.09,3,YES
Evening_Peak,residential,30,1,71.71603549,94.44,0,0,5.16,2,YES
Evening_Peak,residential,30,2,33.99783717,116.27,1,0,2.45,2,YES
Evening_Peak,service,40,1,38.90716151,14.32,0,0,7,4,YES
Evening_Peak,residential,30,1,14.38538226,90.81,1,0,1.04,3,YES
Evening_Peak,service,40,1,31.3053838,17.6,0,0,5.63,3,YES
Evening_Peak,footway,40,1,29.15792058,3.72,0,0,2.1,4,YES
Evening_Peak,service,40,1,2.984354271,93.83,0,0,0.54,4,YES
Evening_Peak,residential,30,1,35.49753499,86.9,1,0,2.56,2,YES
Evening_Peak,footway,40,1,168.3124717,0.79,0,0,12.12,3,YES
Evening_Peak,footway,40,1,13.37873137,1.72,0,0,0.96,4,YES
Evening_Peak,footway,40,1,35.09769099,5.44,0,0,2.53,4,YES
Evening_Peak,residential,30,2,14.17948613,111.69,1,0,1.02,2,YES
Evening_Peak,residential,30,2,17.12759109,64.98,0,0,1.23,3,YES
Evening_Peak,unclassified,40,1,19.37226114,172.94,0,0,1.74,2,YES
Evening_Peak,footway,40,1,7.149421667,0.98,0,0,0.51,3,YES
Evening_Peak,footway,40,1,48.01019394,51.5,0,0,3.46,3,YES
Evening_Peak,residential,30,1,5.709839002,129.56,0,0,0.41,3,YES
Evening_Peak,footway,40,1,35.5231197,1.59,0,0,2.56,4,YES
Evening_Peak,residential,30,2,33.98288312,0.88,0,0,2.45,3,YES
Evening_Peak,footway,40,1,35.71428741,4.2,0,0,2.57,3,YES
Evening_Peak,footway,40,1,130.0931231,59.93,0,0,9.37,3,YES
Evening_Peak,residential,30,1,202.933492,97.15,0,0,14.61,3,YES
Evening_Peak,residential,30,1,4.543270771,117.49,0,0,0.33,3,YES
Evening_Peak,footway,40,1,51.95570684,5.85,0,0,3.74,4,YES
Evening_Peak,residential,30,2,4.62362238,14.79,0,0,0.33,3,YES
Evening_Peak,footway,40,1,9.704537932,2.36,0,0,0.7,3,YES
Evening_Peak,residential,30,1,1.854231309,101.56,0,0,0.13,3,YES
Evening_Peak,residential,30,1,22.5015382,84.16,1,0,1.62,2,YES
Evening_Peak,service,40,1,42.64721276,26.27,0,0,7.68,3,YES
Evening_Peak,footway,40,1,46.34042662,8.87,0,0,3.34,3,YES
Evening_Peak,residential,30,2,82.50914721,8.84,0,0,5.94,3,YES
Evening_Peak,residential,30,1,6.18916734,115.8,0,0,0.45,2,YES
Evening_Peak,secondary,60,3,65.6039594,3.35,1,1,7.87,2,YES
Evening_Peak,footway,40,1,6.308126158,15.36,0,0,0.45,3,YES
Evening_Peak,footway,40,1,71.30181775,47.56,0,0,5.13,3,YES
Evening_Peak,residential,30,1,26.81174153,117.9,0,0,1.93,3,YES
Evening_Peak,footway,40,1,123.0576743,40.4,0,0,8.86,3,YES
Evening_Peak,service,40,1,28.68421191,68.33,0,0,5.16,3,YES
Evening_Peak,secondary,60,2,26.97299359,43.59,1,0,3.24,3,YES
Evening_Peak,residential,30,1,3.948087836,59.09,1,0,0.28,2,YES
Evening_Peak,service,40,1,50.7081281,56.5,0,0,9.13,3,YES
Evening_Peak,footway,40,1,35.87774403,4.26,0,0,2.58,4,YES
Evening_Peak,service,40,1,11.57677654,0,0,0,2.08,3,YES
Evening_Peak,footway,40,1,6.195162081,0.26,0,0,0.45,3,YES
Evening_Peak,unclassified,40,1,28.30244881,96.93,0,0,2.55,2,YES
Evening_Peak,footway,40,1,79.69493437,42.74,0,0,5.74,3,YES
Evening_Peak,footway,40,1,70.20803275,70.26,0,0,5.05,4,YES
Evening_Peak,residential,30,2,15.31856966,72.29,0,0,1.1,3,YES
Evening_Peak,footway,40,1,7.398038171,54.26,0,0,0.53,3,YES
Evening_Peak,unclassified,40,1,118.4850193,76.64,0,0,10.66,3,YES
Evening_Peak,service,40,1,200.64594,119.58,0,0,36.12,2,YES
Evening_Peak,residential,30,1,32.59228965,119.18,0,0,2.35,3,YES
Evening_Peak,secondary,60,2,20.89730571,136.91,1,0,2.51,1,YES
Evening_Peak,residential,30,1,65.59582312,113.27,0,0,4.72,3,YES
Evening_Peak,residential,30,1,3.903096547,148.88,1,0,0.28,3,YES
Evening_Peak,primary,70,2,53.62374421,70.05,1,1,4.83,2,NO
Evening_Peak,footway,40,1,35.14499268,103.88,0,0,2.53,3,NO
Evening_Peak,unclassified,40,1,132.4236533,0.45,0,0,11.92,3,YES
Evening_Peak,footway,40,1,0.550338533,24.65,0,0,0.04,3,YES
Evening_Peak,unclassified,40,1,18.84252205,18.11,0,0,1.7,3,YES
Evening_Peak,footway,40,1,14.30268045,133.78,0,0,1.03,3,YES
Evening_Peak,residential,30,1,99.7899621,14.55,1,0,7.18,2,YES
Evening_Peak,residential,30,1,12.88229621,85.83,1,0,0.93,2,YES
Evening_Peak,unclassified,40,1,21.50598746,16.75,0,1,1.94,2,YES
Evening_Peak,residential,30,1,25.88622625,76.03,1,0,1.86,2,YES
Evening_Peak,unclassified,40,1,2.318170268,68.16,0,0,0.21,3,YES
Evening_Peak,footway,40,1,94.37045703,63.51,0,0,6.79,4,YES
Evening_Peak,unclassified,40,1,144.5236369,84.66,0,1,13.01,3,YES
Evening_Peak,footway,40,1,30.1733835,22.79,0,0,2.17,3,YES
Evening_Peak,residential,30,1,6.318890827,163.18,1,0,0.45,2,YES
Evening_Peak,residential,30,1,3.959961488,74.24,1,0,0.29,1,YES
Evening_Peak,unclassified,40,1,9.527116251,156.63,0,0,0.86,4,YES
